Frequency (Hz)	Level (dB)
12618.457031	-61.605236
12629.223633	-61.726891
12639.990234	-61.816395
12650.756836	-61.801590
12661.523438	-61.799629
12672.290039	-61.726231
12683.056641	-61.782730
12693.823242	-61.804699
12704.589844	-61.711666
12715.356445	-61.755775
12726.123047	-61.709072
12736.889648	-61.734196
12747.656250	-61.764763
12758.422852	-61.667683
12769.189453	-61.758476
12779.956055	-61.744522
12790.722656	-61.833263
12801.489258	-61.999271
12812.255859	-61.822422
12823.022461	-61.793652
12833.789062	-61.821484
12844.555664	-61.891285
12855.322266	-61.891506
12866.088867	-61.748623
12876.855469	-61.841949
12887.622070	-61.941101
12898.388672	-61.767635
12909.155273	-61.589287
12919.921875	-61.690285
12930.688477	-61.845509
12941.455078	-61.923615
12952.221680	-61.880520
12962.988281	-61.808254
12973.754883	-61.815769
12984.521484	-61.794476
12995.288086	-61.868507
13006.054688	-61.831482
13016.821289	-61.706295
13027.587891	-61.716297
13038.354492	-61.864338
13049.121094	-62.029110
13059.887695	-61.883183
13070.654297	-61.771786
13081.420898	-61.836433
13092.187500	-61.898861
13102.954102	-61.844994
13113.720703	-61.838684
13124.487305	-61.951134
13135.253906	-61.861954
13146.020508	-61.958759
13156.787109	-61.948524
13167.553711	-62.024990
13178.320312	-61.941212
13189.086914	-61.946232
13199.853516	-61.932964
13210.620117	-61.931225
13221.386719	-61.980598
13232.153320	-61.875530
13242.919922	-61.941608
13253.686523	-62.043377
13264.453125	-62.078438
13275.219727	-62.092976
13285.986328	-62.048359
13296.752930	-62.056129
13307.519531	-62.149872
13318.286133	-62.094894
13329.052734	-62.080704
13339.819336	-61.994171
13350.585938	-61.978390
13361.352539	-62.133884
13372.119141	-61.947781
13382.885742	-61.857597
13393.652344	-61.929859
13404.418945	-61.874798
13415.185547	-61.827194
13425.952148	-61.839725
13436.718750	-61.943352
13447.485352	-61.996326
13458.251953	-61.960808
13469.018555	-61.948143
13479.785156	-62.105946
13490.551758	-62.144157
13501.318359	-62.048958
13512.084961	-61.999996
13522.851562	-62.076637
13533.618164	-62.029697
13544.384766	-61.982540
13555.151367	-61.999725
13565.917969	-61.987911
13576.684570	-62.078442
13587.451172	-61.984501
13598.217773	-62.030304
13608.984375	-62.002422
13619.750977	-62.042011
13630.517578	-62.146004
13641.284180	-62.083534
13652.050781	-62.126331
13662.817383	-62.137222
13673.583984	-62.085518
13684.350586	-62.099457
13695.117188	-62.009827
13705.883789	-61.983047
13716.650391	-62.011063
13727.416992	-62.060898
13738.183594	-62.129925
13748.950195	-62.182545
13759.716797	-62.226517
13770.483398	-62.183865
13781.250000	-62.111809
13792.016602	-62.165005
13802.783203	-62.269539
13813.549805	-62.265305
13824.316406	-62.042843
13835.083008	-61.985722
13845.849609	-62.060448
13856.616211	-62.099281
13867.382812	-62.205738
13878.149414	-62.260086
13888.916016	-62.246681
13899.682617	-62.276592
13910.449219	-62.206024
13921.215820	-62.072834
13931.982422	-62.128456
13942.749023	-62.241360
13953.515625	-62.253284
13964.282227	-62.329235
13975.048828	-62.407864
13985.815430	-62.416866
13996.582031	-62.428318
14007.348633	-62.206470
14018.115234	-62.166428
14028.881836	-62.295338
14039.648438	-62.378357
14050.415039	-62.194809
14061.181641	-62.137630
14071.948242	-62.373665
14082.714844	-62.372448
14093.481445	-62.303455
14104.248047	-62.343212
14115.014648	-62.180656
14125.781250	-62.192310
14136.547852	-62.216640
14147.314453	-62.138126
14158.081055	-62.176311
14168.847656	-62.320889
14179.614258	-62.278896
14190.380859	-62.353531
14201.147461	-62.405624
14211.914062	-62.285343
14222.680664	-62.399189
14233.447266	-62.432850
14244.213867	-62.336555
14254.980469	-62.326157
14265.747070	-62.323112
14276.513672	-62.341103
14287.280273	-62.323990
14298.046875	-62.467369
14308.813477	-62.435474
14319.580078	-62.342522
14330.346680	-62.279610
14341.113281	-62.221409
14351.879883	-62.225208
14362.646484	-62.256321
14373.413086	-62.277386
14384.179688	-62.350361
14394.946289	-62.297821
14405.712891	-62.291176
14416.479492	-62.357498
14427.246094	-62.390953
14438.012695	-62.405956
14448.779297	-62.339005
14459.545898	-62.413914
14470.312500	-62.415329
14481.079102	-62.492893
14491.845703	-62.462982
14502.612305	-62.468037
14513.378906	-62.433086
14524.145508	-62.432316
14534.912109	-62.335499
14545.678711	-62.356575
14556.445312	-62.516315
14567.211914	-62.534927
14577.978516	-62.518906
14588.745117	-62.417278
14599.511719	-62.366543
14610.278320	-62.396469
14621.044922	-62.380566
14631.811523	-62.348694
14642.578125	-62.392231
14653.344727	-62.463322
14664.111328	-62.485596
14674.877930	-62.429127
14685.644531	-62.222511
14696.411133	-62.354328
14707.177734	-62.440510
14717.944336	-62.512642
14728.710938	-62.394981
14739.477539	-62.436813
14750.244141	-62.379543
14761.010742	-62.260262
14771.777344	-62.391502
14782.543945	-62.456642
14793.310547	-62.369995
14804.077148	-62.369606
14814.843750	-62.464100
14825.610352	-62.325031
14836.376953	-62.317730
14847.143555	-62.434326
14857.910156	-62.443886
14868.676758	-62.651455
14879.443359	-62.600658
14890.209961	-62.505161
14900.976562	-62.523712
14911.743164	-62.490002
14922.509766	-62.554703
14933.276367	-62.542923
14944.042969	-62.551815
14954.809570	-62.572517
14965.576172	-62.618107
14976.342773	-62.432274
14987.109375	-62.564358
14997.875977	-62.542908
15008.642578	-62.478073
15019.409180	-62.427010
15030.175781	-62.392788
15040.942383	-62.537914
15051.708984	-62.566238
15062.475586	-62.538380
15073.242188	-62.530006
15084.008789	-62.598495
15094.775391	-62.629745
15105.541992	-62.570145
15116.308594	-62.641060
15127.075195	-62.663841
15137.841797	-62.520241
15148.608398	-62.385925
15159.375000	-62.394386
15170.141602	-62.539516
15180.908203	-62.573677
15191.674805	-62.608170
15202.441406	-62.525890
15213.208008	-62.556110
15223.974609	-62.533775
15234.741211	-62.537838
15245.507812	-62.516560
15256.274414	-62.561878
15267.041016	-62.603756
15277.807617	-62.603676
15288.574219	-62.686340
15299.340820	-62.658062
15310.107422	-62.564823
15320.874023	-62.693161
15331.640625	-62.710213
15342.407227	-62.648277
15353.173828	-62.601852
15363.940430	-62.740700
15374.707031	-62.758976
15385.473633	-62.764187
15396.240234	-62.664474
15407.006836	-62.695221
15417.773438	-62.660877
15428.540039	-62.610252
15439.306641	-62.696823
15450.073242	-62.769562
15460.839844	-62.727329
15471.606445	-62.753136
15482.373047	-62.684792
15493.139648	-62.633751
15503.906250	-62.624260
15514.672852	-62.666744
15525.439453	-62.641182
15536.206055	-62.661648
15546.972656	-62.784809
15557.739258	-62.728962
15568.505859	-62.762394
15579.272461	-62.794487
15590.039062	-62.658920
15600.805664	-62.697300
15611.572266	-62.801830
15622.338867	-62.675529
15633.105469	-62.645458
15643.872070	-62.793972
15654.638672	-62.684093
15665.405273	-62.542820
15676.171875	-62.696434
15686.938477	-62.751976
15697.705078	-62.755764
15708.471680	-62.771362
15719.238281	-62.872025
15730.004883	-62.901211
15740.771484	-62.841824
15751.538086	-62.853188
15762.304688	-62.842239
15773.071289	-62.710846
15783.837891	-62.784447
15794.604492	-62.902405
15805.371094	-62.961842
15816.137695	-62.859585
15826.904297	-62.763859
15837.670898	-62.801960
15848.437500	-62.866478
15859.204102	-62.934227
15869.970703	-62.924282
15880.737305	-62.772293
15891.503906	-62.902565
15902.270508	-62.867020
15913.037109	-62.832603
15923.803711	-62.768005
15934.570312	-62.854275
15945.336914	-62.788502
15956.103516	-62.842415
15966.870117	-62.869995
15977.636719	-62.873924
15988.403320	-62.793716
15999.169922	-62.902534
16009.936523	-62.880177
16020.703125	-62.853924
16031.469727	-62.920094
16042.236328	-62.898548
16053.002930	-62.999775
16063.769531	-62.971779
16074.536133	-62.959541
16085.302734	-63.011532
16096.069336	-63.066204
16106.835938	-62.991985
16117.602539	-63.060989
16128.369141	-62.986816
16139.135742	-63.016216
16149.902344	-62.762020
16160.668945	-62.921844
16171.435547	-63.089676
16182.202148	-62.953491
16192.968750	-62.856594
16203.735352	-62.887470
16214.501953	-62.909508
16225.268555	-62.941795
16236.035156	-62.847485
16246.801758	-62.977089
16257.568359	-62.893414
16268.334961	-62.896305
16279.101562	-62.958000
16289.868164	-63.037365
16300.634766	-62.934578
16311.401367	-62.856625
16322.167969	-62.921974
16332.934570	-63.044487
16343.701172	-62.981770
16354.467773	-62.928120
16365.234375	-62.992023
16376.000977	-63.007126
16386.767578	-62.846920
16397.534180	-62.929138
16408.300781	-63.060040
16419.067383	-62.971588
16429.833984	-62.877174
16440.600586	-62.913311
16451.367188	-62.915363
16462.133789	-62.979813
16472.900391	-62.950611
16483.666992	-62.933392
16494.433594	-62.838390
16505.200195	-62.927727
16515.966797	-63.043213
16526.733398	-63.068592
16537.500000	-63.066040
16548.266602	-62.899536
16559.033203	-63.022003
16569.799805	-63.033413
16580.566406	-63.008667
16591.333008	-62.958759
16602.099609	-62.971062
16612.866211	-62.962498
16623.632812	-62.963974
16634.399414	-62.975559
16645.166016	-63.085285
16655.932617	-63.138515
16666.699219	-62.949055
16677.465820	-63.123764
16688.232422	-63.088680
16698.999023	-63.028175
16709.765625	-63.060024
16720.532227	-63.183292
16731.298828	-63.190247
16742.065430	-63.079983
16752.832031	-63.145836
16763.598633	-63.080688
16774.365234	-63.087444
16785.131836	-63.076656
16795.898438	-63.102913
16806.665039	-63.184967
16817.431641	-63.116016
16828.198242	-63.166855
16838.964844	-63.457005
16849.731445	-63.197060
16860.498047	-62.949532
16871.264648	-63.110882
16882.031250	-63.243847
16892.797852	-63.239594
16903.564453	-63.214809
16914.331055	-63.244930
16925.097656	-63.111748
16935.864258	-63.104580
16946.630859	-63.068867
16957.397461	-63.046131
16968.164062	-62.984375
16978.930664	-63.099594
16989.697266	-63.207478
17000.463867	-63.196949
17011.230469	-63.182587
17021.997070	-63.079666
17032.763672	-62.974857
17043.530273	-63.179756
17054.296875	-63.255276
17065.063477	-63.239868
17075.830078	-63.283894
17086.596680	-63.310608
17097.363281	-63.191864
17108.129883	-63.275810
17118.896484	-63.106800
17129.663086	-62.992996
17140.429688	-63.161098
17151.196289	-63.216133
17161.962891	-63.198639
17172.729492	-63.168072
17183.496094	-63.245434
17194.262695	-63.374660
17205.029297	-63.323360
17215.795898	-63.292965
17226.562500	-63.210209
17237.329102	-63.202713
17248.095703	-63.209053
17258.862305	-63.353985
17269.628906	-63.331009
17280.395508	-63.198460
17291.162109	-63.305740
17301.928711	-63.332573
17312.695312	-63.253555
17323.461914	-63.189083
17334.228516	-63.331612
17344.995117	-63.289066
17355.761719	-63.300842
17366.528320	-63.305592
17377.294922	-63.185585
17388.061523	-62.988110
17398.828125	-63.182957
17409.594727	-63.218994
17420.361328	-63.081184
17431.127930	-63.130024
17441.894531	-63.221954
17452.661133	-63.257545
17463.427734	-63.168789
17474.194336	-63.277424
17484.960938	-63.359104
17495.727539	-63.376698
17506.494141	-63.391598
17517.260742	-63.251198
17528.027344	-63.222267
17538.793945	-63.191868
17549.560547	-63.273323
17560.327148	-63.310371
17571.093750	-63.280792
17581.860352	-63.490643
17592.626953	-63.334953
17603.393555	-63.248158
17614.160156	-63.226772
17624.926758	-63.352051
17635.693359	-63.363758
17646.459961	-63.264992
17657.226562	-63.352829
17667.993164	-63.369759
17678.759766	-63.365650
17689.526367	-63.349258
17700.292969	-63.425255
17711.059570	-63.342918
17721.826172	-63.316887
17732.592773	-63.412849
17743.359375	-63.455502
17754.125977	-63.361599
17764.892578	-63.376766
17775.659180	-63.466209
17786.425781	-63.401772
17797.192383	-63.308094
17807.958984	-63.481308
17818.725586	-63.511402
17829.492188	-63.465557
17840.258789	-63.386932
17851.025391	-63.489460
17861.791992	-63.531078
17872.558594	-63.445694
17883.325195	-63.373810
17894.091797	-63.265396
17904.858398	-63.452984
17915.625000	-63.495213
17926.391602	-63.413227
17937.158203	-63.321453
17947.924805	-63.422878
17958.691406	-63.498203
17969.458008	-63.475361
17980.224609	-63.665478
17990.991211	-63.481030
18001.757812	-63.430489
18012.524414	-63.429543
18023.291016	-63.557850
18034.057617	-63.650402
18044.824219	-63.422058
18055.590820	-63.425983
18066.357422	-63.382610
18077.124023	-63.459923
18087.890625	-63.535976
18098.657227	-63.498802
18109.423828	-63.446156
18120.190430	-63.335018
18130.957031	-63.331474
18141.723633	-63.656075
18152.490234	-63.639797
18163.256836	-63.326378
18174.023438	-63.386456
18184.790039	-63.696484
18195.556641	-63.720364
18206.323242	-63.632805
18217.089844	-63.583488
18227.856445	-63.356731
18238.623047	-63.465099
18249.389648	-63.540791
18260.156250	-63.535904
18270.922852	-63.528439
18281.689453	-63.657413
18292.456055	-63.627422
18303.222656	-63.629978
18313.989258	-63.541008
18324.755859	-63.559380
18335.522461	-63.693920
18346.289062	-63.661572
18357.055664	-63.691338
18367.822266	-63.708618
18378.588867	-63.563831
18389.355469	-63.489105
18400.122070	-63.702137
18410.888672	-63.510033
18421.655273	-63.553249
18432.421875	-63.471088
18443.188477	-63.492279
18453.955078	-63.616062
18464.721680	-63.530102
18475.488281	-63.571239
18486.254883	-63.487728
18497.021484	-63.628208
18507.788086	-63.590260
18518.554688	-63.628090
18529.321289	-63.567417
18540.087891	-63.753014
18550.854492	-63.676800
18561.621094	-63.615437
18572.387695	-63.485481
18583.154297	-63.630844
18593.920898	-63.633167
18604.687500	-63.691963
18615.454102	-63.820522
18626.220703	-63.723942
18636.987305	-63.481174
18647.753906	-63.551327
18658.520508	-63.651714
18669.287109	-63.681988
18680.053711	-63.758213
18690.820312	-63.737911
18701.586914	-63.598366
18712.353516	-63.649426
18723.120117	-63.729790
18733.886719	-63.794731
18744.653320	-63.670033
18755.419922	-63.706455
18766.186523	-63.737446
18776.953125	-63.833408
18787.719727	-63.914581
18798.486328	-63.814938
18809.252930	-63.819134
18820.019531	-63.717834
18830.786133	-63.662479
18841.552734	-63.844250
18852.319336	-63.797497
18863.085938	-63.748024
18873.852539	-63.800564
18884.619141	-63.748089
18895.385742	-63.720722
18906.152344	-63.672245
18916.918945	-63.807236
18927.685547	-63.825092
18938.452148	-63.850780
18949.218750	-63.668915
18959.985352	-63.603252
18970.751953	-63.741684
18981.518555	-63.767105
18992.285156	-63.950565
19003.051758	-63.918438
19013.818359	-63.895073
19024.584961	-63.867466
19035.351562	-63.827877
19046.118164	-63.812618
19056.884766	-63.748589
19067.651367	-63.819595
19078.417969	-63.744797
19089.184570	-63.930653
19099.951172	-64.068787
19110.717773	-64.005745
19121.484375	-64.022858
19132.250977	-64.060257
19143.017578	-64.124176
19153.784180	-64.044334
19164.550781	-63.870945
19175.317383	-63.876099
19186.083984	-64.046265
19196.850586	-63.999718
19207.617188	-64.051994
19218.383789	-64.060287
19229.150391	-64.115288
19239.916992	-64.013435
19250.683594	-63.958950
19261.450195	-64.113045
19272.216797	-64.180031
19282.983398	-64.058586
19293.750000	-64.049400
19304.516602	-64.017502
19315.283203	-64.108162
19326.049805	-64.044312
19336.816406	-63.993500
19347.583008	-64.014267
19358.349609	-64.064133
19369.116211	-64.184723
19379.882812	-64.296890
19390.649414	-64.192558
19401.416016	-64.179405
19412.182617	-64.234505
19422.949219	-64.241486
19433.715820	-64.205299
19444.482422	-64.303024
19455.249023	-64.401100
19466.015625	-64.298248
19476.782227	-64.195717
19487.548828	-64.328079
19498.315430	-64.146690
19509.082031	-64.164818
19519.848633	-64.227104
19530.615234	-64.206505
19541.381836	-64.268684
19552.148438	-64.205238
19562.915039	-64.094887
19573.681641	-64.320030
19584.448242	-64.416672
19595.214844	-64.346191
19605.981445	-64.106178
19616.748047	-64.136490
19627.514648	-64.418449
19638.281250	-64.442970
19649.047852	-64.349251
19659.814453	-64.426254
19670.581055	-64.528954
19681.347656	-64.492500
19692.114258	-64.443207
19702.880859	-64.475914
19713.647461	-64.523895
19724.414062	-64.496117
19735.180664	-64.401581
19745.947266	-64.412979
19756.713867	-64.462570
19767.480469	-64.459824
19778.247070	-64.576340
19789.013672	-64.577408
19799.780273	-64.505653
19810.546875	-64.514008
19821.313477	-64.508453
19832.080078	-64.620979
19842.846680	-64.595131
19853.613281	-64.538475
19864.379883	-64.610039
19875.146484	-64.756897
19885.913086	-64.724297
19896.679688	-64.615685
19907.446289	-64.643105
19918.212891	-64.611855
19928.979492	-64.525818
19939.746094	-64.582664
19950.512695	-64.764778
19961.279297	-64.913300
19972.045898	-64.827736
19982.812500	-64.757362
19993.579102	-64.757416
20004.345703	-64.685173
20015.112305	-64.702965
20025.878906	-64.731171
20036.645508	-64.801407
20047.412109	-64.890228
20058.178711	-65.012581
20068.945312	-64.954498
20079.711914	-64.890175
20090.478516	-64.808662
20101.245117	-64.766335
20112.011719	-64.855278
20122.778320	-64.944321
20133.544922	-64.908096
20144.311523	-64.875137
20155.078125	-64.907188
20165.844727	-65.018997
20176.611328	-64.969673
20187.377930	-64.937469
20198.144531	-64.945000
20208.911133	-64.965637
20219.677734	-65.019325
20230.444336	-65.061821
20241.210938	-65.001106
20251.977539	-64.924782
20262.744141	-65.135155
20273.510742	-65.094002
20284.277344	-65.074631
20295.043945	-65.204727
20305.810547	-65.161163
20316.577148	-65.199173
20327.343750	-65.301750
20338.110352	-65.361885
20348.876953	-65.251717
20359.643555	-65.342598
20370.410156	-65.263214
20381.176758	-65.188194
20391.943359	-65.241013
20402.709961	-65.374130
20413.476562	-65.335709
20424.243164	-65.338280
20435.009766	-65.430084
20445.776367	-65.392807
20456.542969	-65.397209
20467.309570	-65.534149
20478.076172	-65.522751
20488.842773	-65.610336
20499.609375	-65.407562
20510.375977	-65.369675
20521.142578	-65.509033
20531.909180	-65.594704
20542.675781	-65.490181
20553.442383	-65.560364
20564.208984	-65.608765
20574.975586	-65.666458
20585.742188	-65.733353
20596.508789	-65.740547
20607.275391	-65.659622
20618.041992	-65.599953
20628.808594	-65.739784
20639.575195	-65.754692
20650.341797	-65.646317
20661.108398	-65.719826
20671.875000	-65.803017
20682.641602	-65.718018
20693.408203	-65.762405
20704.174805	-65.812355
20714.941406	-65.866287
20725.708008	-65.795631
20736.474609	-65.873886
20747.241211	-65.935829
20758.007812	-66.019951
20768.774414	-65.963936
20779.541016	-65.920837
20790.307617	-66.000671
20801.074219	-66.025108
20811.840820	-66.040535
20822.607422	-66.259796
20833.374023	-66.111053
20844.140625	-66.022697
20854.907227	-66.162758
20865.673828	-66.232796
20876.440430	-66.093338
20887.207031	-66.070267
20897.973633	-66.233612
20908.740234	-66.272270
20919.506836	-66.267151
20930.273438	-66.352219
20941.040039	-66.473236
20951.806641	-66.432007
20962.573242	-66.359192
20973.339844	-66.365410
20984.106445	-66.319664
20994.873047	-66.388199
21005.639648	-66.507820
21016.406250	-66.511742
21027.172852	-66.488403
21037.939453	-66.597351
21048.706055	-66.555527
21059.472656	-66.576721
21070.239258	-66.581230
21081.005859	-66.606796
21091.772461	-66.425911
21102.539062	-66.375168
21113.305664	-66.527046
21124.072266	-66.701538
21134.838867	-66.722610
21145.605469	-66.797966
21156.372070	-66.633850
21167.138672	-66.516586
21177.905273	-66.599304
21188.671875	-66.774757
21199.438477	-66.852097
21210.205078	-66.790741
21220.971680	-66.882515
21231.738281	-66.874023
21242.504883	-66.814751
21253.271484	-66.861206
21264.038086	-66.922905
21274.804688	-66.898338
21285.571289	-66.815201
21296.337891	-66.835068
21307.104492	-66.925941
21317.871094	-67.016220
21328.637695	-67.067505
21339.404297	-67.098030
21350.170898	-67.061714
21360.937500	-67.056122
21371.704102	-67.054359
21382.470703	-67.008934
21393.237305	-67.126167
21404.003906	-67.220573
21414.770508	-67.098328
21425.537109	-67.108124
21436.303711	-67.108139
21447.070312	-67.119843
21457.836914	-67.289299
21468.603516	-67.305260
21479.370117	-67.287231
21490.136719	-67.231041
21500.903320	-67.451920
21511.669922	-67.347076
21522.436523	-67.280952
21533.203125	-67.385071
21543.969727	-67.376808
21554.736328	-67.320366
21565.502930	-67.234016
21576.269531	-67.301842
21587.036133	-67.315941
21597.802734	-67.366798
21608.569336	-67.395866
21619.335938	-67.388763
21630.102539	-67.523331
21640.869141	-67.578278
21651.635742	-67.572098
21662.402344	-67.604263
21673.168945	-67.436432
21683.935547	-67.337753
21694.702148	-67.375916
21705.468750	-67.445702
21716.235352	-67.449509
21727.001953	-67.370514
21737.768555	-67.448021
21748.535156	-67.536308
21759.301758	-67.465088
21770.068359	-67.435799
21780.834961	-67.480354
21791.601562	-67.606674
21802.368164	-67.687134
21813.134766	-67.522011
21823.901367	-67.596176
21834.667969	-67.653297
21845.434570	-67.620766
21856.201172	-67.708443
21866.967773	-67.721359
21877.734375	-67.585854
21888.500977	-67.638130
21899.267578	-67.666367
21910.034180	-67.763893
21920.800781	-67.746063
21931.567383	-67.660240
21942.333984	-67.547501
21953.100586	-67.601166
21963.867188	-67.523537
21974.633789	-67.531563
21985.400391	-67.721344
21996.166992	-67.912804
22006.933594	-67.803734
22017.700195	-67.651497
22028.466797	-67.787155
22039.233398	-67.590179
