Frequency (Hz)	Level (dB)
12586.157227	-60.825764
12596.923828	-59.321518
12607.690430	-59.122147
12618.457031	-59.275635
12629.223633	-59.137424
12639.990234	-59.345905
12650.756836	-59.165863
12661.523438	-59.164341
12672.290039	-59.813461
12683.056641	-58.869015
12693.823242	-58.237068
12704.589844	-59.235233
12715.356445	-59.649902
12726.123047	-58.946083
12736.889648	-58.765785
12747.656250	-58.810528
12758.422852	-59.567074
12769.189453	-59.929928
12779.956055	-59.776726
12790.722656	-60.605621
12801.489258	-62.745926
12812.255859	-63.131992
12823.022461	-62.311672
12833.789062	-61.684319
12844.555664	-61.163132
12855.322266	-60.259274
12866.088867	-60.249180
12876.855469	-60.136002
12887.622070	-58.425262
12898.388672	-57.335197
12909.155273	-56.809639
12919.921875	-57.330315
12930.688477	-57.373932
12941.455078	-58.289268
12952.221680	-59.833679
12962.988281	-59.998562
12973.754883	-59.464912
12984.521484	-60.432751
12995.288086	-60.396889
13006.054688	-59.464424
13016.821289	-59.451160
13027.587891	-60.878902
13038.354492	-61.524441
13049.121094	-61.453945
13059.887695	-60.849213
13070.654297	-60.536087
13081.420898	-60.247795
13092.187500	-61.168674
13102.954102	-61.376556
13113.720703	-61.213062
13124.487305	-60.336086
13135.253906	-59.837997
13146.020508	-59.173298
13156.787109	-58.300877
13167.553711	-57.713448
13178.320312	-59.211002
13189.086914	-59.337814
13199.853516	-60.252064
13210.620117	-61.299133
13221.386719	-60.551186
13232.153320	-59.800663
13242.919922	-59.725174
13253.686523	-60.660614
13264.453125	-61.527481
13275.219727	-61.493782
13285.986328	-60.846107
13296.752930	-61.698170
13307.519531	-61.791641
13318.286133	-61.906429
13329.052734	-61.438030
13339.819336	-59.863033
13350.585938	-60.020828
13361.352539	-61.893467
13372.119141	-61.162464
13382.885742	-59.987862
13393.652344	-59.812046
13404.418945	-60.349316
13415.185547	-60.747589
13425.952148	-61.703674
13436.718750	-61.986458
13447.485352	-61.940113
13458.251953	-62.367874
13469.018555	-61.795460
13479.785156	-60.691490
13490.551758	-60.992336
13501.318359	-61.159737
13512.084961	-61.028763
13522.851562	-59.478455
13533.618164	-58.935566
13544.384766	-59.574615
13555.151367	-60.158096
13565.917969	-59.599125
13576.684570	-58.340775
13587.451172	-58.713898
13598.217773	-60.103798
13608.984375	-60.476379
13619.750977	-60.028824
13630.517578	-59.815563
13641.284180	-58.658337
13652.050781	-59.980556
13662.817383	-59.733879
13673.583984	-57.694450
13684.350586	-57.946556
13695.117188	-58.394318
13705.883789	-59.219391
13716.650391	-60.464005
13727.416992	-60.808784
13738.183594	-62.416962
13748.950195	-64.390068
13759.716797	-64.788277
13770.483398	-64.825470
13781.250000	-64.545540
13792.016602	-65.718971
13802.783203	-65.932495
13813.549805	-64.749580
13824.316406	-64.488899
13835.083008	-65.104523
13845.849609	-64.848969
13856.616211	-64.065804
13867.382812	-63.186195
13878.149414	-62.873444
13888.916016	-62.691654
13899.682617	-61.484047
13910.449219	-60.806751
13921.215820	-60.661491
13931.982422	-60.883289
13942.749023	-60.468773
13953.515625	-59.290142
13964.282227	-60.035927
13975.048828	-61.026253
13985.815430	-61.446827
13996.582031	-62.503174
14007.348633	-63.158115
14018.115234	-63.831299
14028.881836	-64.503349
14039.648438	-65.066437
14050.415039	-66.307426
14061.181641	-66.519028
14071.948242	-65.952209
14082.714844	-66.180511
14093.481445	-66.145775
14104.248047	-65.532494
14115.014648	-65.255554
14125.781250	-65.543671
14136.547852	-65.926430
14147.314453	-65.803154
14158.081055	-65.555717
14168.847656	-66.249992
14179.614258	-67.217888
14190.380859	-67.145920
14201.147461	-65.795433
14211.914062	-64.180443
14222.680664	-63.139030
14233.447266	-63.846428
14244.213867	-63.707745
14254.980469	-63.612419
14265.747070	-62.914093
14276.513672	-61.631096
14287.280273	-62.295441
14298.046875	-63.224064
14308.813477	-63.141785
14319.580078	-63.757351
14330.346680	-65.046211
14341.113281	-65.627838
14351.879883	-65.708633
14362.646484	-65.432945
14373.413086	-65.594086
14384.179688	-64.443756
14394.946289	-62.824841
14405.712891	-61.357677
14416.479492	-60.956825
14427.246094	-61.356754
14438.012695	-62.086689
14448.779297	-63.036232
14459.545898	-64.482544
14470.312500	-65.075417
14481.079102	-66.006142
14491.845703	-67.132919
14502.612305	-67.086014
14513.378906	-67.296204
14524.145508	-67.192642
14534.912109	-65.366577
14545.678711	-63.620659
14556.445312	-63.738720
14567.211914	-63.579796
14577.978516	-63.599762
14588.745117	-64.410843
14599.511719	-64.165314
14610.278320	-63.638958
14621.044922	-62.629234
14631.811523	-63.154732
14642.578125	-64.610306
14653.344727	-64.978539
14664.111328	-65.699905
14674.877930	-66.068810
14685.644531	-66.429688
14696.411133	-66.320724
14707.177734	-65.689926
14717.944336	-65.713005
14728.710938	-66.134277
14739.477539	-66.267151
14750.244141	-66.636322
14761.010742	-67.354889
14771.777344	-67.576424
14782.543945	-67.664818
14793.310547	-67.849663
14804.077148	-67.620453
14814.843750	-67.630653
14825.610352	-68.086136
14836.376953	-68.751091
14847.143555	-68.561890
14857.910156	-67.208549
14868.676758	-67.193924
14879.443359	-67.309837
14890.209961	-67.338600
14900.976562	-67.283600
14911.743164	-66.637604
14922.509766	-66.317451
14933.276367	-67.653122
14944.042969	-68.842453
14954.809570	-66.955879
14965.576172	-66.229340
14976.342773	-66.552162
14987.109375	-66.247826
14997.875977	-66.406372
15008.642578	-66.498802
15019.409180	-67.855148
15030.175781	-68.171127
15040.942383	-68.595917
15051.708984	-67.510254
15062.475586	-66.796730
15073.242188	-67.247482
15084.008789	-67.782967
15094.775391	-68.579834
15105.541992	-68.638939
15116.308594	-68.048126
15127.075195	-66.738716
15137.841797	-66.434319
15148.608398	-66.508934
15159.375000	-66.241562
15170.141602	-65.174522
15180.908203	-63.199142
15191.674805	-61.676769
15202.441406	-61.941586
15213.208008	-63.327717
15223.974609	-63.893173
15234.741211	-65.074661
15245.507812	-65.703880
15256.274414	-65.491302
15267.041016	-65.574570
15277.807617	-65.669739
15288.574219	-66.205254
15299.340820	-67.653786
15310.107422	-67.420921
15320.874023	-67.089470
15331.640625	-67.481346
15342.407227	-68.195473
15353.173828	-68.926163
15363.940430	-68.782745
15374.707031	-68.036469
15385.473633	-67.392380
15396.240234	-67.119484
15407.006836	-67.529976
15417.773438	-67.247177
15428.540039	-65.603149
15439.306641	-65.227196
15450.073242	-66.129616
15460.839844	-67.118614
15471.606445	-67.639137
15482.373047	-67.254395
15493.139648	-67.738937
15503.906250	-67.945457
15514.672852	-66.675682
15525.439453	-66.825905
15536.206055	-67.890663
15546.972656	-68.972382
15557.739258	-71.205536
15568.505859	-70.675858
15579.272461	-70.469521
15590.039062	-71.489883
15600.805664	-70.873627
15611.572266	-70.464325
15622.338867	-69.789024
15633.105469	-68.418579
15643.872070	-68.118317
15654.638672	-68.169327
15665.405273	-68.640999
15676.171875	-67.548851
15686.938477	-66.440804
15697.705078	-64.731873
15708.471680	-63.966846
15719.238281	-64.703033
15730.004883	-66.971825
15740.771484	-68.892570
15751.538086	-73.036873
15762.304688	-77.672394
15773.071289	-80.889793
15783.837891	-81.813576
15794.604492	-83.472511
15805.371094	-85.311928
15816.137695	-86.869888
15826.904297	-88.124542
15837.670898	-90.671333
15848.437500	-94.570053
15859.204102	-95.698906
15869.970703	-95.113945
15880.737305	-96.612030
15891.503906	-97.122200
15902.270508	-95.978554
15913.037109	-95.702126
15923.803711	-95.820068
15934.570312	-93.736786
15945.336914	-91.005135
15956.103516	-90.243149
15966.870117	-90.778236
15977.636719	-92.521408
15988.403320	-93.554543
15999.169922	-92.073654
16009.936523	-91.642220
16020.703125	-93.772827
16031.469727	-96.420708
16042.236328	-98.217110
16053.002930	-99.529335
16063.769531	-100.687355
16074.536133	-103.308205
16085.302734	-104.523079
16096.069336	-105.152878
16106.835938	-108.173561
16117.602539	-110.645332
16128.369141	-110.894470
16139.135742	-111.168358
16149.902344	-112.386993
16160.668945	-112.600327
16171.435547	-112.455742
16182.202148	-113.363792
16192.968750	-114.115692
16203.735352	-114.346169
16214.501953	-114.064484
16225.268555	-114.354134
16236.035156	-114.174492
16246.801758	-113.810089
16257.568359	-114.070946
16268.334961	-114.387085
16279.101562	-114.922874
16289.868164	-114.965157
16300.634766	-114.929535
16311.401367	-114.699654
16322.167969	-114.772530
16332.934570	-115.326355
16343.701172	-115.383347
16354.467773	-114.924713
16365.234375	-115.124023
16376.000977	-116.197701
16386.767578	-116.627090
16397.534180	-116.086502
16408.300781	-116.383316
16419.067383	-116.515968
16429.833984	-116.243668
16440.600586	-115.995735
16451.367188	-115.899559
16462.133789	-116.613396
16472.900391	-116.457657
16483.666992	-116.170677
16494.433594	-115.825684
16505.200195	-115.331184
16515.966797	-115.770645
16526.733398	-115.646652
16537.500000	-115.358955
16548.266602	-115.522530
16559.033203	-115.066566
16569.799805	-114.674515
16580.566406	-114.328789
16591.333008	-114.355682
16602.099609	-114.649048
16612.866211	-114.319443
16623.632812	-114.141441
16634.399414	-114.298889
16645.166016	-114.138260
16655.932617	-114.137260
16666.699219	-114.160995
16677.465820	-114.405624
16688.232422	-114.320824
16698.999023	-114.255211
16709.765625	-114.639030
16720.532227	-114.485840
16731.298828	-114.574974
16742.065430	-114.814514
16752.832031	-115.017189
16763.598633	-115.100914
16774.365234	-115.059769
16785.131836	-115.305603
16795.898438	-115.595795
16806.665039	-115.967522
16817.431641	-115.910843
16828.198242	-115.695427
16838.964844	-115.720413
16849.731445	-115.966591
16860.498047	-116.092392
16871.264648	-115.969467
16882.031250	-116.052025
16892.797852	-115.938072
16903.564453	-115.440178
16914.331055	-115.539650
16925.097656	-115.402962
16935.864258	-115.991425
16946.630859	-115.536942
16957.397461	-114.833252
16968.164062	-114.776283
16978.930664	-115.232140
16989.697266	-114.537651
17000.463867	-114.512741
17011.230469	-114.501984
17021.997070	-114.170425
17032.763672	-114.221268
17043.530273	-114.219933
17054.296875	-114.508240
17065.063477	-114.732422
17075.830078	-114.645660
17086.596680	-113.891006
17097.363281	-114.010742
17108.129883	-114.399155
17118.896484	-114.770744
17129.663086	-114.937012
17140.429688	-114.804291
17151.196289	-114.881805
17161.962891	-114.857315
17172.729492	-115.081345
17183.496094	-115.098297
17194.262695	-114.743118
17205.029297	-115.014313
17215.795898	-114.861191
17226.562500	-115.087479
17237.329102	-115.521370
17248.095703	-115.362015
17258.862305	-115.607689
17269.628906	-116.003685
17280.395508	-116.107513
17291.162109	-115.751656
17301.928711	-115.714386
17312.695312	-115.645485
17323.461914	-115.133575
17334.228516	-115.492050
17344.995117	-115.854774
17355.761719	-115.015549
17366.528320	-114.961464
17377.294922	-114.527710
17388.061523	-114.405098
17398.828125	-114.635162
17409.594727	-114.348595
17420.361328	-114.177086
17431.127930	-114.486519
17441.894531	-114.547295
17452.661133	-114.102730
17463.427734	-114.169434
17474.194336	-114.119301
17484.960938	-113.925171
17495.727539	-113.486008
17506.494141	-113.685417
17517.260742	-114.210060
17528.027344	-113.629791
17538.793945	-113.514145
17549.560547	-113.534569
17560.327148	-114.804756
17571.093750	-114.920372
17581.860352	-114.390739
17592.626953	-114.464905
17603.393555	-115.051636
17614.160156	-114.973183
17624.926758	-114.589783
17635.693359	-114.262184
17646.459961	-114.852036
17657.226562	-115.568535
17667.993164	-115.306366
17678.759766	-115.487366
17689.526367	-115.801315
17700.292969	-115.484489
17711.059570	-114.763710
17721.826172	-114.917854
17732.592773	-115.148277
17743.359375	-115.018608
17754.125977	-114.907211
17764.892578	-114.735313
17775.659180	-114.063255
17786.425781	-114.287880
17797.192383	-114.084633
17807.958984	-113.865875
17818.725586	-114.507881
17829.492188	-114.358376
17840.258789	-113.720253
17851.025391	-113.165558
17861.791992	-113.771828
17872.558594	-113.472092
17883.325195	-113.400520
17894.091797	-113.720062
17904.858398	-114.080917
17915.625000	-113.533707
17926.391602	-114.300545
17937.158203	-114.138420
17947.924805	-113.377525
17958.691406	-113.304054
17969.458008	-113.461296
17980.224609	-113.897125
17990.991211	-113.961525
18001.757812	-114.212601
18012.524414	-114.042168
18023.291016	-114.365387
18034.057617	-114.440079
18044.824219	-114.574356
18055.590820	-114.328949
18066.357422	-114.446236
18077.124023	-115.147057
18087.890625	-115.412254
18098.657227	-115.209740
18109.423828	-114.866402
18120.190430	-114.481018
18130.957031	-114.572823
18141.723633	-114.864624
18152.490234	-114.958260
18163.256836	-114.998535
18174.023438	-114.887596
18184.790039	-114.027328
18195.556641	-113.997421
18206.323242	-113.801491
18217.089844	-114.280891
18227.856445	-114.357086
18238.623047	-113.796867
18249.389648	-113.625999
18260.156250	-113.792130
18270.922852	-114.258148
18281.689453	-114.207039
18292.456055	-113.904419
18303.222656	-113.824554
18313.989258	-113.531494
18324.755859	-113.533134
18335.522461	-113.473671
18346.289062	-113.187355
18357.055664	-113.454292
18367.822266	-113.336357
18378.588867	-113.342819
18389.355469	-114.012894
18400.122070	-114.254585
18410.888672	-113.784950
18421.655273	-114.385384
18432.421875	-114.376579
18443.188477	-113.997688
18453.955078	-114.361023
18464.721680	-114.631660
18475.488281	-114.714188
18486.254883	-115.063347
18497.021484	-114.071617
18507.788086	-113.944717
18518.554688	-114.567680
18529.321289	-115.115623
18540.087891	-114.442970
18550.854492	-114.335571
18561.621094	-114.536880
18572.387695	-114.535858
18583.154297	-115.009743
18593.920898	-114.689354
18604.687500	-113.744141
18615.454102	-114.339394
18626.220703	-114.307076
18636.987305	-113.512611
18647.753906	-114.223129
18658.520508	-114.145638
18669.287109	-113.738487
18680.053711	-113.766869
18690.820312	-113.480843
18701.586914	-113.198494
18712.353516	-113.511620
18723.120117	-113.283577
18733.886719	-113.630936
18744.653320	-113.179337
18755.419922	-113.197014
18766.186523	-113.962303
18776.953125	-113.728012
18787.719727	-114.213226
18798.486328	-113.676750
18809.252930	-113.389389
18820.019531	-113.671295
18830.786133	-113.108154
18841.552734	-113.317696
18852.319336	-113.876526
18863.085938	-114.109322
18873.852539	-113.771698
18884.619141	-113.960457
18895.385742	-114.120605
18906.152344	-113.999031
18916.918945	-113.785217
18927.685547	-113.547653
18938.452148	-113.488251
18949.218750	-113.895706
18959.985352	-114.157013
18970.751953	-114.214577
18981.518555	-114.550293
18992.285156	-114.073494
19003.051758	-113.374115
19013.818359	-113.708305
19024.584961	-114.044914
19035.351562	-113.568207
19046.118164	-113.324799
19056.884766	-113.432114
19067.651367	-113.311020
19078.417969	-113.269867
19089.184570	-113.352814
19099.951172	-113.638512
19110.717773	-113.374756
19121.484375	-112.580406
19132.250977	-113.197411
19143.017578	-113.494621
19153.784180	-112.882278
19164.550781	-112.521912
19175.317383	-112.631554
19186.083984	-113.018257
19196.850586	-113.456612
19207.617188	-113.377220
19218.383789	-112.701645
19229.150391	-112.647820
19239.916992	-112.829987
19250.683594	-113.634834
19261.450195	-113.934296
19272.216797	-113.861671
19282.983398	-113.254440
19293.750000	-113.335106
19304.516602	-114.425461
19315.283203	-113.587509
19326.049805	-113.330246
19336.816406	-113.589203
19347.583008	-114.308708
19358.349609	-114.520027
19369.116211	-114.373245
19379.882812	-114.396538
19390.649414	-113.977448
19401.416016	-113.541496
19412.182617	-113.617165
19422.949219	-113.859520
19433.715820	-113.571365
19444.482422	-113.454315
19455.249023	-113.846764
19466.015625	-113.562012
19476.782227	-113.265953
19487.548828	-113.850098
19498.315430	-113.409843
19509.082031	-113.021355
19519.848633	-112.845078
19530.615234	-112.735352
19541.381836	-113.397507
19552.148438	-113.410851
19562.915039	-113.445908
19573.681641	-113.173538
19584.448242	-113.492828
19595.214844	-113.014694
19605.981445	-113.095009
19616.748047	-112.916679
19627.514648	-112.321960
19638.281250	-112.465279
19649.047852	-112.838799
19659.814453	-112.510460
19670.581055	-112.577705
19681.347656	-112.998833
19692.114258	-112.891548
19702.880859	-113.482765
19713.647461	-113.536018
19724.414062	-113.245285
19735.180664	-113.523453
19745.947266	-113.197227
19756.713867	-113.686562
19767.480469	-113.747887
19778.247070	-113.870132
19789.013672	-113.963707
19799.780273	-113.674644
19810.546875	-113.017174
19821.313477	-112.830338
19832.080078	-113.254990
19842.846680	-113.532265
19853.613281	-113.156319
19864.379883	-113.338921
19875.146484	-113.216843
19885.913086	-113.225632
19896.679688	-113.421524
19907.446289	-112.991341
19918.212891	-113.258537
19928.979492	-113.159912
19939.746094	-113.020218
19950.512695	-112.682251
19961.279297	-112.693314
19972.045898	-113.000046
19982.812500	-112.976028
19993.579102	-113.064194
20004.345703	-113.216797
20015.112305	-113.275047
20025.878906	-112.756058
20036.645508	-112.897667
20047.412109	-113.241386
20058.178711	-113.132439
20068.945312	-112.187630
20079.711914	-112.644333
20090.478516	-113.398010
20101.245117	-113.097557
20112.011719	-113.436287
20122.778320	-113.536919
20133.544922	-113.347092
20144.311523	-113.220833
20155.078125	-113.705505
20165.844727	-113.280975
20176.611328	-113.310951
20187.377930	-113.486252
20198.144531	-113.091370
20208.911133	-112.608948
20219.677734	-113.432465
20230.444336	-113.475410
20241.210938	-113.694130
20251.977539	-113.185173
20262.744141	-112.633377
20273.510742	-113.029945
20284.277344	-112.931480
20295.043945	-112.455627
20305.810547	-112.904564
20316.577148	-112.801895
20327.343750	-112.832397
20338.110352	-113.754349
20348.876953	-113.028931
20359.643555	-112.746597
20370.410156	-112.843811
20381.176758	-112.567467
20391.943359	-112.655396
20402.709961	-112.379707
20413.476562	-112.649818
20424.243164	-112.485016
20435.009766	-112.511948
20445.776367	-113.225769
20456.542969	-113.027908
20467.309570	-112.409508
20478.076172	-113.196823
20488.842773	-112.654778
20499.609375	-112.273232
20510.375977	-112.409500
20521.142578	-113.430107
20531.909180	-114.174210
20542.675781	-113.798393
20553.442383	-113.398178
20564.208984	-112.911911
20574.975586	-112.948051
20585.742188	-113.195206
20596.508789	-113.164566
20607.275391	-113.173141
20618.041992	-113.075623
20628.808594	-113.226196
20639.575195	-113.618690
20650.341797	-112.964264
20661.108398	-112.981133
20671.875000	-112.808128
20682.641602	-112.715744
20693.408203	-113.136559
20704.174805	-113.038834
20714.941406	-112.819809
20725.708008	-113.416367
20736.474609	-113.208084
20747.241211	-112.761284
20758.007812	-112.813210
20768.774414	-112.358177
20779.541016	-112.406296
20790.307617	-113.239555
20801.074219	-113.306747
20811.840820	-113.328720
20822.607422	-113.105965
20833.374023	-112.557915
20844.140625	-112.701599
20854.907227	-112.629265
20865.673828	-113.029091
20876.440430	-113.139992
20887.207031	-113.171455
20897.973633	-112.854660
20908.740234	-112.922661
20919.506836	-113.128326
20930.273438	-112.935547
20941.040039	-113.279358
20951.806641	-113.324547
20962.573242	-113.143906
20973.339844	-113.207512
20984.106445	-113.761955
20994.873047	-113.823547
21005.639648	-113.388855
21016.406250	-112.899757
21027.172852	-112.448303
21037.939453	-112.686523
21048.706055	-112.985428
21059.472656	-113.147362
21070.239258	-112.355400
21081.005859	-112.898720
21091.772461	-113.238640
21102.539062	-112.563431
21113.305664	-113.190720
21124.072266	-112.916382
21134.838867	-112.733360
21145.605469	-113.342590
21156.372070	-112.459396
21167.138672	-112.144951
21177.905273	-112.750114
21188.671875	-112.973396
21199.438477	-112.851761
21210.205078	-112.407799
21220.971680	-112.208542
21231.738281	-112.985497
21242.504883	-112.388908
21253.271484	-112.423279
21264.038086	-112.155403
21274.804688	-112.286011
21285.571289	-112.761597
21296.337891	-112.629852
21307.104492	-112.869904
21317.871094	-113.021088
21328.637695	-113.114571
21339.404297	-112.622620
21350.170898	-112.213341
21360.937500	-112.521133
21371.704102	-112.861954
21382.470703	-113.088966
21393.237305	-112.864655
21404.003906	-112.449638
21414.770508	-112.943260
21425.537109	-113.162872
21436.303711	-113.151421
21447.070312	-112.934814
21457.836914	-112.694328
21468.603516	-113.001030
21479.370117	-113.222191
21490.136719	-113.243118
21500.903320	-113.187477
21511.669922	-112.752251
21522.436523	-112.931595
21533.203125	-112.893784
21543.969727	-113.563583
21554.736328	-113.019150
21565.502930	-112.872353
21576.269531	-112.675644
21587.036133	-112.349739
21597.802734	-112.745827
21608.569336	-112.806831
21619.335938	-113.198921
21630.102539	-112.894333
21640.869141	-112.335953
21651.635742	-112.376305
21662.402344	-112.273712
21673.168945	-112.870796
21683.935547	-113.005249
21694.702148	-112.672325
21705.468750	-112.233391
21716.235352	-112.027840
21727.001953	-112.559883
21737.768555	-112.827553
21748.535156	-112.989662
21759.301758	-112.836098
21770.068359	-112.788826
21780.834961	-112.837921
21791.601562	-112.893883
21802.368164	-112.361710
21813.134766	-112.830666
21823.901367	-113.055595
21834.667969	-113.141998
21845.434570	-113.192543
21856.201172	-112.537132
21866.967773	-112.246506
21877.734375	-112.755203
21888.500977	-112.802582
21899.267578	-112.491722
21910.034180	-112.309067
21920.800781	-112.966614
21931.567383	-113.090981
21942.333984	-113.687279
21953.100586	-113.255447
21963.867188	-112.696266
21974.633789	-112.863503
21985.400391	-112.948380
21996.166992	-113.017426
22006.933594	-112.560158
22017.700195	-112.796715
22028.466797	-113.194801
22039.233398	-112.926659
